R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,LogLik
31.36352601467787,0.3256676261740892,73.05,0.10763946211306141,45.66,0.5811017391349262,0.9056359075655963,0.0796142578125,0.0000133,0.1900634765625,0.0000361,-4233.342978
42.96413907529465,0.44057729234002274,73.05,0.2636739280722209,45.66,0.8341809570332066,0.909609333896729,0.0020751953125,0.0000865,0.0054931640625,0.0000867,-4236.799151
43.559509941749596,0.44580735397385546,73.05,0.27138026291965384,45.66,0.8001543139834397,0.9953197946311992,0.0835205078125,0.0000531,0.6049072265625,0.00000564,-4237.744225
37.91773118119106,0.39173524371406626,73.05,0.1962388439113827,45.66,0.7163609247559836,0.9153740444391497,0.028369140625,0.0000883,0.598095703125,0.0000319,-4238.146389
49.48245978802986,0.4982582838771454,73.05,0.34944618591187115,45.66,0.9745399939679092,0.9312797662194194,0.0177978515625,0.0000923,0.7007080078125,0.0000264,-4239.828482
43.29548110061846,0.44001385660552605,73.05,0.26863618625541924,45.66,0.7006303464015273,1.0975937213074696,0.083056640625,0.0000524,0.837158203125,0.00000532,-4244.348503
30.28440368836916,0.3182680966181312,73.05,0.09143819160301969,45.66,0.557917899865962,0.9235000133859628,0.027294921875,0.0000896,0.816943359375,0.00000913,-4246.231533
26.9967850457134,0.2874906770181599,73.05,0.04779113861515333,45.66,0.4993447474530967,0.9197250083255846,0.0406494140625,0.000023,0.8009033203125,0.0000231,-4248.428968
52.30683840144327,0.5219406773197673,73.05,0.3866280861695294,45.66,0.999430614696264,0.9863206374684309,0.0343017578125,0.0000274,0.4010009765625,1.71e-7,-4248.93671
52.49163261391868,0.5238460596881256,73.05,0.3893013563876251,45.66,0.999999891741667,0.9919594457700207,0.0740478515625,0.0000236,0.7569580078125,0.0000952,-4249.393187
52.56022054051388,0.5247143286825658,73.05,0.39037060647287775,45.66,0.9977318998102163,0.997225543048897,0.0598876953125,0.0000725,0.2445556640625,0.0000508,-4249.597746
52.619908132334025,0.525038638953495,73.05,0.3910584733557747,45.66,0.9999999590280394,0.9961868779014036,0.079150390625,0.0000172,0.408251953125,0.0000374,-4249.867464
